frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
12, 83.333333, 0.950000, 203.389100, 0.390840, 0.317676, 0.050058, 0.123477, 0.583192, 
13, 76.923077, 0.950000, 220.315400, 0.369113, 0.315353, 0.048355, 0.124768, 0.581330, 
14, 71.428571, 0.950000, 237.275000, 0.341531, 0.318116, 0.047909, 0.122393, 0.581915, 
15, 66.666667, 0.950000, 254.190100, 0.319043, 0.316900, 0.046413, 0.122742, 0.581793, 
16, 62.500000, 0.950000, 271.132100, 0.304686, 0.317028, 0.049478, 0.124442, 0.579345, 
17, 58.823529, 0.950000, 288.068100, 0.290870, 0.315841, 0.046053, 0.122782, 0.578724, 
18, 55.555556, 0.950000, 304.994900, 0.277257, 0.315823, 0.049098, 0.124090, 0.580446, 
19, 52.631579, 0.950000, 321.947000, 0.263348, 0.313930, 0.049110, 0.123204, 0.580119, 
20, 50.000000, 0.950000, 338.869000, 0.252432, 0.314077, 0.047650, 0.123846, 0.580550, 
21, 47.619048, 0.950000, 355.799700, 0.244202, 0.314099, 0.048409, 0.123689, 0.578368, 
22, 45.454545, 0.950000, 372.737600, 0.236156, 0.313684, 0.046577, 0.124448, 0.578269, 
23, 43.478261, 0.950000, 389.671000, 0.229942, 0.313340, 0.047651, 0.125520, 0.579169, 
24, 41.666667, 0.950000, 406.610700, 0.223548, 0.314314, 0.045687, 0.124090, 0.578269, 
25, 40.000000, 0.950000, 423.539100, 0.216035, 0.310600, 0.049122, 0.125076, 0.580399, 
26, 38.461538, 0.950000, 440.474700, 0.209009, 0.312352, 0.050307, 0.125244, 0.580867, 
27, 37.037037, 0.950000, 457.409800, 0.199937, 0.313079, 0.044731, 0.125914, 0.577713, 
28, 35.714286, 0.950000, 474.342700, 0.195279, 0.313411, 0.049797, 0.122563, 0.579643, 
29, 34.482759, 0.950000, 491.281500, 0.189818, 0.310067, 0.044303, 0.124268, 0.581125, 
30, 33.333333, 0.950000, 508.218900, 0.183772, 0.309202, 0.047159, 0.123774, 0.577440, 
31, 32.258065, 0.950000, 525.151600, 0.178666, 0.311704, 0.048100, 0.123746, 0.580512, 
32, 31.250000, 0.950000, 542.086000, 0.174615, 0.315027, 0.047913, 0.125117, 0.579825, 
33, 30.303030, 0.950000, 559.009400, 0.169135, 0.311921, 0.047970, 0.121244, 0.578135, 
34, 29.411765, 0.950000, 575.953100, 0.163489, 0.312973, 0.048149, 0.124025, 0.577127, 
35, 28.571429, 0.950000, 592.884100, 0.159445, 0.311024, 0.046633, 0.127348, 0.579924, 
36, 27.777778, 0.950000, 609.820900, 0.154793, 0.309316, 0.048089, 0.124313, 0.579321, 
37, 27.027027, 0.950000, 626.761100, 0.152554, 0.311502, 0.048311, 0.123485, 0.576871, 
38, 26.315789, 0.950000, 643.694500, 0.151715, 0.309883, 0.047426, 0.124364, 0.578785, 
39, 25.641026, 0.950000, 660.638100, 0.147675, 0.311286, 0.046634, 0.124016, 0.578455, 
40, 25.000000, 0.950000, 677.573500, 0.143489, 0.310983, 0.046221, 0.125648, 0.578780, 
41, 24.390244, 0.950000, 694.502600, 0.141553, 0.310742, 0.049253, 0.122350, 0.578119, 
