frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
38, 26.315789, 0.960000, 2.011300, 0.210415, 0.320891, 0.047339, 0.141476, 0.573059, 
39, 25.641026, 0.960000, 2.062000, 0.207712, 0.318270, 0.049940, 0.144268, 0.571582, 
40, 25.000000, 0.960000, 2.110700, 0.201918, 0.319366, 0.048091, 0.144111, 0.571270, 
41, 24.390244, 0.960000, 2.162600, 0.198886, 0.320206, 0.051168, 0.149059, 0.577740, 
42, 23.809524, 0.960000, 2.219800, 0.194970, 0.321302, 0.049456, 0.140210, 0.575534, 
43, 23.255814, 0.960000, 2.272000, 0.190145, 0.315449, 0.051349, 0.143266, 0.573278, 
44, 22.727273, 0.960000, 2.318700, 0.187302, 0.318758, 0.047977, 0.136626, 0.573034, 
45, 22.222222, 0.960000, 2.371000, 0.182688, 0.319399, 0.049291, 0.138721, 0.573224, 
46, 21.739130, 0.960000, 2.428800, 0.179916, 0.320460, 0.044389, 0.139711, 0.575422, 
47, 21.276596, 0.960000, 2.480900, 0.175963, 0.319530, 0.048902, 0.145630, 0.573124, 
48, 20.833333, 0.960000, 2.529000, 0.175154, 0.316787, 0.050618, 0.140502, 0.571917, 
49, 20.408163, 0.960000, 2.586300, 0.173146, 0.318550, 0.048498, 0.140646, 0.568771, 
13, 76.923077, 0.950000, 0.707000, 0.472220, 0.329201, 0.054804, 0.146481, 0.604245, 
14, 71.428571, 0.950000, 0.759500, 0.451111, 0.328660, 0.049698, 0.143200, 0.603105, 
15, 66.666667, 0.950000, 0.808300, 0.433958, 0.327009, 0.047615, 0.144505, 0.595747, 
16, 62.500000, 0.950000, 0.859800, 0.397592, 0.329081, 0.049624, 0.144138, 0.597461, 
17, 58.823529, 0.950000, 0.912100, 0.380650, 0.324595, 0.051380, 0.143751, 0.592283, 
18, 55.555556, 0.950000, 0.967800, 0.363464, 0.327627, 0.051039, 0.147624, 0.593940, 
19, 52.631579, 0.950000, 1.019500, 0.347902, 0.327547, 0.048569, 0.147688, 0.590981, 
20, 50.000000, 0.950000, 1.071800, 0.331638, 0.327462, 0.045564, 0.143105, 0.590845, 
21, 47.619048, 0.950000, 1.123600, 0.320965, 0.325131, 0.048580, 0.144079, 0.589325, 
22, 45.454545, 0.950000, 1.172500, 0.313902, 0.320910, 0.050409, 0.142100, 0.586975, 
23, 43.478261, 0.950000, 1.224300, 0.302008, 0.321828, 0.053283, 0.141760, 0.585092, 
24, 41.666667, 0.950000, 1.277000, 0.291245, 0.324971, 0.046738, 0.142708, 0.583356, 
25, 40.000000, 0.950000, 1.328500, 0.278540, 0.325951, 0.050920, 0.141637, 0.583515, 
26, 38.461538, 0.950000, 1.380800, 0.271936, 0.321279, 0.051391, 0.138773, 0.584130, 
27, 37.037037, 0.950000, 1.432300, 0.262508, 0.321101, 0.050326, 0.142866, 0.583580, 
28, 35.714286, 0.950000, 1.491700, 0.256837, 0.319845, 0.049290, 0.141709, 0.580625, 
29, 34.482759, 0.950000, 1.541900, 0.250251, 0.321124, 0.048053, 0.142953, 0.577355, 
30, 33.333333, 0.950000, 1.593500, 0.243902, 0.324043, 0.051121, 0.143658, 0.577599, 
31, 32.258065, 0.950000, 1.644200, 0.236361, 0.323253, 0.048810, 0.144047, 0.578930, 
32, 31.250000, 0.950000, 1.694100, 0.231588, 0.319572, 0.047328, 0.140848, 0.577800, 
33, 30.303030, 0.950000, 1.746600, 0.227533, 0.320804, 0.049541, 0.143221, 0.576063, 
34, 29.411765, 0.950000, 1.801600, 0.222579, 0.321955, 0.051233, 0.143056, 0.577447, 
35, 28.571429, 0.950000, 1.851200, 0.218204, 0.323541, 0.048956, 0.141841, 0.581428, 
36, 27.777778, 0.950000, 1.901400, 0.214967, 0.318732, 0.050001, 0.140465, 0.577957, 
37, 27.027027, 0.950000, 1.959400, 0.211523, 0.322948, 0.045934, 0.144816, 0.576029, 
38, 26.315789, 0.950000, 2.009300, 0.205178, 0.318666, 0.049185, 0.143536, 0.574755, 
39, 25.641026, 0.950000, 2.059600, 0.203375, 0.322726, 0.048011, 0.143457, 0.575217, 
40, 25.000000, 0.950000, 2.110100, 0.196038, 0.319039, 0.045047, 0.142815, 0.574955, 
41, 24.390244, 0.950000, 2.168400, 0.194370, 0.317176, 0.048043, 0.143347, 0.574178, 
42, 23.809524, 0.950000, 2.220000, 0.188889, 0.316782, 0.048458, 0.142484, 0.573614, 
43, 23.255814, 0.950000, 2.271600, 0.185491, 0.319569, 0.049091, 0.142532, 0.573223, 
44, 22.727273, 0.950000, 2.320400, 0.181850, 0.319408, 0.046383, 0.140545, 0.578438, 
45, 22.222222, 0.950000, 2.375400, 0.177458, 0.320897, 0.050141, 0.141444, 0.575647, 
46, 21.739130, 0.950000, 2.422900, 0.174353, 0.319172, 0.052608, 0.141750, 0.573599, 
47, 21.276596, 0.950000, 2.479800, 0.172223, 0.317703, 0.047208, 0.139443, 0.570817, 
48, 20.833333, 0.950000, 2.527800, 0.170437, 0.315188, 0.051736, 0.144532, 0.573128, 
