frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
25, 40.000000, 0.950000, 50.394400, 0.112152, 0.335540, 0.049515, 0.172032, 0.764386, 
26, 38.461538, 0.950000, 52.397000, 0.109249, 0.338340, 0.052558, 0.173028, 0.758188, 
27, 37.037037, 0.950000, 54.410600, 0.106807, 0.334330, 0.050263, 0.170717, 0.746136, 
28, 35.714286, 0.950000, 56.436600, 0.105320, 0.332968, 0.049099, 0.169154, 0.736342, 
29, 34.482759, 0.950000, 58.392900, 0.103013, 0.332000, 0.047374, 0.171322, 0.731725, 
30, 33.333333, 0.950000, 60.420000, 0.100798, 0.333413, 0.050650, 0.166489, 0.722340, 
31, 32.258065, 0.950000, 62.402800, 0.098532, 0.333062, 0.050877, 0.169906, 0.716815, 
32, 31.250000, 0.950000, 64.383300, 0.096525, 0.330798, 0.050494, 0.167663, 0.712547, 
33, 30.303030, 0.950000, 66.395500, 0.094232, 0.331892, 0.046508, 0.167504, 0.704480, 
34, 29.411765, 0.950000, 68.422600, 0.093735, 0.331419, 0.051261, 0.166396, 0.697098, 
35, 28.571429, 0.950000, 70.415000, 0.092161, 0.328458, 0.049807, 0.162552, 0.694466, 
36, 27.777778, 0.950000, 72.436200, 0.091679, 0.328429, 0.049726, 0.167009, 0.685557, 
37, 27.027027, 0.950000, 74.410400, 0.088230, 0.329331, 0.047499, 0.166988, 0.680554, 
38, 26.315789, 0.950000, 76.380300, 0.087748, 0.328840, 0.050563, 0.166532, 0.675171, 
39, 25.641026, 0.950000, 78.417000, 0.085580, 0.326981, 0.048938, 0.165341, 0.674085, 
40, 25.000000, 0.950000, 80.429100, 0.084482, 0.324545, 0.048413, 0.165922, 0.672028, 
41, 24.390244, 0.950000, 82.395700, 0.085369, 0.326446, 0.048960, 0.162610, 0.666242, 
42, 23.809524, 0.950000, 84.378800, 0.081481, 0.327538, 0.047525, 0.163426, 0.665333, 
43, 23.255814, 0.950000, 86.365800, 0.081450, 0.324024, 0.050467, 0.162866, 0.662649, 
44, 22.727273, 0.950000, 88.372200, 0.079222, 0.327904, 0.050111, 0.162831, 0.660441, 
45, 22.222222, 0.950000, 90.374300, 0.079634, 0.323341, 0.050971, 0.164749, 0.656114, 
46, 21.739130, 0.950000, 92.502300, 0.077643, 0.325663, 0.049738, 0.164030, 0.654942, 
47, 21.276596, 0.950000, 94.384200, 0.078729, 0.321247, 0.046905, 0.156675, 0.652874, 
48, 20.833333, 0.950000, 96.416300, 0.077594, 0.325885, 0.049139, 0.159230, 0.646402, 
49, 20.408163, 0.950000, 98.400100, 0.076394, 0.323256, 0.046954, 0.160391, 0.646936, 
7, 142.857143, 0.940000, 14.420100, 0.261392, 0.405880, 0.051768, 0.215736, 1.296849, 
8, 125.000000, 0.940000, 16.430600, 0.229806, 0.394943, 0.050690, 0.210953, 1.209330, 
9, 111.111111, 0.940000, 18.427500, 0.206528, 0.386152, 0.047717, 0.200867, 1.142890, 
10, 100.000000, 0.940000, 20.414300, 0.195176, 0.380269, 0.047298, 0.201980, 1.091544, 
11, 90.909091, 0.940000, 22.422300, 0.182243, 0.375214, 0.051713, 0.197654, 1.046148, 
12, 83.333333, 0.940000, 24.425200, 0.170606, 0.370608, 0.052550, 0.193694, 1.007209, 
