frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
18, 55.555556, 0.950000, 18.922400, 0.193039, 0.347254, 0.049138, 0.171184, 0.846860, 
19, 52.631579, 0.950000, 19.974300, 0.185874, 0.340998, 0.048790, 0.172636, 0.824652, 
20, 50.000000, 0.950000, 21.017800, 0.177859, 0.341482, 0.054547, 0.169727, 0.812905, 
21, 47.619048, 0.950000, 22.062700, 0.171826, 0.340580, 0.046538, 0.170916, 0.795802, 
22, 45.454545, 0.950000, 23.107200, 0.164290, 0.338918, 0.054042, 0.167883, 0.779813, 
23, 43.478261, 0.950000, 24.152000, 0.157289, 0.337333, 0.051020, 0.166559, 0.774563, 
24, 41.666667, 0.950000, 25.194900, 0.155295, 0.338244, 0.050759, 0.168302, 0.762384, 
25, 40.000000, 0.950000, 26.245400, 0.148927, 0.342408, 0.051988, 0.169969, 0.752061, 
26, 38.461538, 0.950000, 27.288700, 0.144227, 0.331271, 0.050635, 0.166049, 0.742757, 
27, 37.037037, 0.950000, 28.342100, 0.140325, 0.333703, 0.050647, 0.168194, 0.733540, 
28, 35.714286, 0.950000, 29.378400, 0.140709, 0.336964, 0.047141, 0.164591, 0.726806, 
29, 34.482759, 0.950000, 30.429400, 0.135961, 0.330724, 0.051049, 0.166681, 0.711026, 
30, 33.333333, 0.950000, 31.467000, 0.135798, 0.331758, 0.050912, 0.158508, 0.712007, 
31, 32.258065, 0.950000, 32.514300, 0.132720, 0.331861, 0.052113, 0.163357, 0.709788, 
32, 31.250000, 0.950000, 33.566200, 0.131719, 0.329618, 0.050524, 0.167261, 0.700545, 
33, 30.303030, 0.950000, 34.609200, 0.129907, 0.328058, 0.049032, 0.163620, 0.694024, 
34, 29.411765, 0.950000, 35.657100, 0.129819, 0.327712, 0.050269, 0.158486, 0.687229, 
35, 28.571429, 0.950000, 36.695800, 0.127972, 0.328391, 0.052324, 0.163845, 0.681753, 
36, 27.777778, 0.950000, 37.742300, 0.124086, 0.326078, 0.046834, 0.160767, 0.679222, 
37, 27.027027, 0.950000, 38.836800, 0.121199, 0.325004, 0.050931, 0.161786, 0.660019, 
38, 26.315789, 0.950000, 39.835400, 0.121916, 0.330651, 0.050897, 0.155665, 0.668199, 
39, 25.641026, 0.950000, 40.883800, 0.118046, 0.325269, 0.046273, 0.158202, 0.658312, 
40, 25.000000, 0.950000, 41.934600, 0.118464, 0.328012, 0.051766, 0.157519, 0.658856, 
41, 24.390244, 0.950000, 42.978900, 0.115580, 0.327247, 0.051932, 0.160076, 0.656238, 
42, 23.809524, 0.950000, 44.016700, 0.114700, 0.327443, 0.050416, 0.159577, 0.652719, 
43, 23.255814, 0.950000, 45.069300, 0.111218, 0.326495, 0.050107, 0.160332, 0.653595, 
44, 22.727273, 0.950000, 46.115800, 0.109967, 0.325013, 0.050584, 0.153764, 0.651883, 
45, 22.222222, 0.950000, 47.164600, 0.110765, 0.325770, 0.054543, 0.157948, 0.642249, 
46, 21.739130, 0.950000, 48.193400, 0.107856, 0.321852, 0.049324, 0.157121, 0.645359, 
47, 21.276596, 0.950000, 49.240000, 0.106956, 0.325761, 0.049223, 0.155515, 0.641579, 
48, 20.833333, 0.950000, 50.288100, 0.107316, 0.323976, 0.050767, 0.159688, 0.634935, 
49, 20.408163, 0.950000, 51.328600, 0.103018, 0.321488, 0.051644, 0.154496, 0.629239, 
