frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
23, 43.478261, 0.950000, 48.606800, 0.193536, 0.366952, 0.049255, 0.183940, 1.157313, 
24, 41.666667, 0.950000, 50.750700, 0.187518, 0.366768, 0.047557, 0.177556, 1.130841, 
25, 40.000000, 0.950000, 53.131700, 0.180949, 0.363537, 0.050950, 0.181180, 1.116346, 
26, 38.461538, 0.950000, 55.620200, 0.175193, 0.360866, 0.050141, 0.175975, 1.089819, 
27, 37.037037, 0.950000, 59.283600, 0.170458, 0.354603, 0.048098, 0.173458, 1.066076, 
28, 35.714286, 0.950000, 62.143900, 0.166121, 0.354000, 0.048826, 0.171536, 1.045505, 
29, 34.482759, 0.950000, 64.344500, 0.161148, 0.351413, 0.045676, 0.176803, 1.027373, 
30, 33.333333, 0.950000, 66.508500, 0.158723, 0.349438, 0.050109, 0.176195, 1.018753, 
31, 32.258065, 0.950000, 69.126800, 0.151437, 0.351373, 0.050239, 0.172058, 1.005074, 
32, 31.250000, 0.950000, 71.353000, 0.148811, 0.348992, 0.047318, 0.167562, 0.991462, 
33, 30.303030, 0.950000, 73.580500, 0.144301, 0.350557, 0.045971, 0.164826, 0.981350, 
34, 29.411765, 0.950000, 75.811100, 0.143991, 0.345627, 0.044785, 0.168317, 0.963088, 
35, 28.571429, 0.950000, 78.036800, 0.140594, 0.345471, 0.047464, 0.165181, 0.950308, 
36, 27.777778, 0.950000, 80.269000, 0.138637, 0.343332, 0.048997, 0.166523, 0.936573, 
37, 27.027027, 0.950000, 82.493500, 0.136398, 0.340660, 0.050754, 0.165448, 0.925382, 
38, 26.315789, 0.950000, 84.725300, 0.134745, 0.339346, 0.048206, 0.165713, 0.913463, 
39, 25.641026, 0.950000, 86.951500, 0.137845, 0.345090, 0.047923, 0.165167, 0.903345, 
40, 25.000000, 0.950000, 89.179100, 0.131758, 0.340813, 0.052352, 0.164558, 0.898534, 
41, 24.390244, 0.950000, 91.412800, 0.132093, 0.338646, 0.052315, 0.164513, 0.889326, 
42, 23.809524, 0.950000, 93.639300, 0.130223, 0.339901, 0.048438, 0.159756, 0.883522, 
